msa_id	relative_path	num_sequences	alignment_length	seq_bin	len_bin	stratum	split
1443	data_pandit/aa/1443/data.1443	18	211	<=50	<=500	<=50|<=500	train
1444	data_pandit/aa/1444/data.1444	32	183	<=50	<=500	<=50|<=500	train
1445	data_pandit/aa/1445/data.1445	29	134	<=50	<=500	<=50|<=500	test
1446	data_pandit/aa/1446/data.1446	110	300	101-200	<=500	101-200|<=500	train
1447	data_pandit/aa/1447/data.1447	24	327	<=50	<=500	<=50|<=500	val
1448	data_pandit/aa/1448/data.1448	18	80	<=50	<=500	<=50|<=500	train
1450	data_pandit/aa/1450/data.1450	16	993	<=50	501-1000	<=50|501-1000	train
1451	data_pandit/aa/1451/data.1451	47	106	<=50	<=500	<=50|<=500	val
1452	data_pandit/aa/1452/data.1452	16	420	<=50	<=500	<=50|<=500	val
1453	data_pandit/aa/1453/data.1453	22	81	<=50	<=500	<=50|<=500	val
1454	data_pandit/aa/1454/data.1454	16	32	<=50	<=500	<=50|<=500	train
1455	data_pandit/aa/1455/data.1455	6	332	<=50	<=500	<=50|<=500	train
1456	data_pandit/aa/1456/data.1456	18	555	<=50	501-1000	<=50|501-1000	train
1457	data_pandit/aa/1457/data.1457	6	260	<=50	<=500	<=50|<=500	val
1458	data_pandit/aa/1458/data.1458	13	381	<=50	<=500	<=50|<=500	train
1460	data_pandit/aa/1460/data.1460	15	392	<=50	<=500	<=50|<=500	train
1461	data_pandit/aa/1461/data.1461	10	410	<=50	<=500	<=50|<=500	train
1462	data_pandit/aa/1462/data.1462	17	287	<=50	<=500	<=50|<=500	train
1463	data_pandit/aa/1463/data.1463	4	190	<=50	<=500	<=50|<=500	val
1466	data_pandit/aa/1466/data.1466	6	76	<=50	<=500	<=50|<=500	train
1468	data_pandit/aa/1468/data.1468	25	550	<=50	501-1000	<=50|501-1000	train
1469	data_pandit/aa/1469/data.1469	78	347	51-100	<=500	51-100|<=500	train
1470	data_pandit/aa/1470/data.1470	374	671	>200	501-1000	>200|501-1000	test
1472	data_pandit/aa/1472/data.1472	21	102	<=50	<=500	<=50|<=500	test
1474	data_pandit/aa/1474/data.1474	6	523	<=50	501-1000	<=50|501-1000	test
1476	data_pandit/aa/1476/data.1476	10	101	<=50	<=500	<=50|<=500	train
1477	data_pandit/aa/1477/data.1477	59	310	51-100	<=500	51-100|<=500	val
1478	data_pandit/aa/1478/data.1478	68	191	51-100	<=500	51-100|<=500	train
1479	data_pandit/aa/1479/data.1479	50	756	<=50	501-1000	<=50|501-1000	train
1480	data_pandit/aa/1480/data.1480	35	133	<=50	<=500	<=50|<=500	val
1481	data_pandit/aa/1481/data.1481	20	240	<=50	<=500	<=50|<=500	test
1482	data_pandit/aa/1482/data.1482	33	202	<=50	<=500	<=50|<=500	train
1483	data_pandit/aa/1483/data.1483	9	283	<=50	<=500	<=50|<=500	test
1484	data_pandit/aa/1484/data.1484	10	348	<=50	<=500	<=50|<=500	train
1485	data_pandit/aa/1485/data.1485	5	487	<=50	<=500	<=50|<=500	train
1486	data_pandit/aa/1486/data.1486	37	130	<=50	<=500	<=50|<=500	train
1487	data_pandit/aa/1487/data.1487	10	60	<=50	<=500	<=50|<=500	train
1488	data_pandit/aa/1488/data.1488	17	352	<=50	<=500	<=50|<=500	train
1489	data_pandit/aa/1489/data.1489	147	182	101-200	<=500	101-200|<=500	train
1490	data_pandit/aa/1490/data.1490	17	441	<=50	<=500	<=50|<=500	val
1491	data_pandit/aa/1491/data.1491	9	549	<=50	501-1000	<=50|501-1000	train
1492	data_pandit/aa/1492/data.1492	56	145	51-100	<=500	51-100|<=500	train
1493	data_pandit/aa/1493/data.1493	88	261	51-100	<=500	51-100|<=500	train
1494	data_pandit/aa/1494/data.1494	9	88	<=50	<=500	<=50|<=500	train
1495	data_pandit/aa/1495/data.1495	23	485	<=50	<=500	<=50|<=500	val
1496	data_pandit/aa/1496/data.1496	9	298	<=50	<=500	<=50|<=500	test
1497	data_pandit/aa/1497/data.1497	32	151	<=50	<=500	<=50|<=500	train
1498	data_pandit/aa/1498/data.1498	15	863	<=50	501-1000	<=50|501-1000	train
1499	data_pandit/aa/1499/data.1499	26	263	<=50	<=500	<=50|<=500	train
1500	data_pandit/aa/1500/data.1500	39	331	<=50	<=500	<=50|<=500	test
1501	data_pandit/aa/1501/data.1501	17	177	<=50	<=500	<=50|<=500	train
1502	data_pandit/aa/1502/data.1502	24	306	<=50	<=500	<=50|<=500	test
1504	data_pandit/aa/1504/data.1504	46	180	<=50	<=500	<=50|<=500	train
1505	data_pandit/aa/1505/data.1505	20	166	<=50	<=500	<=50|<=500	train
1507	data_pandit/aa/1507/data.1507	64	68	51-100	<=500	51-100|<=500	train
1508	data_pandit/aa/1508/data.1508	7	118	<=50	<=500	<=50|<=500	train
1509	data_pandit/aa/1509/data.1509	45	124	<=50	<=500	<=50|<=500	val
1510	data_pandit/aa/1510/data.1510	8	505	<=50	501-1000	<=50|501-1000	train
1512	data_pandit/aa/1512/data.1512	11	245	<=50	<=500	<=50|<=500	train
1513	data_pandit/aa/1513/data.1513	16	142	<=50	<=500	<=50|<=500	train
1514	data_pandit/aa/1514/data.1514	92	746	51-100	501-1000	51-100|501-1000	train
1515	data_pandit/aa/1515/data.1515	32	372	<=50	<=500	<=50|<=500	train
1516	data_pandit/aa/1516/data.1516	111	234	101-200	<=500	101-200|<=500	train
1517	data_pandit/aa/1517/data.1517	8	216	<=50	<=500	<=50|<=500	val
1518	data_pandit/aa/1518/data.1518	14	131	<=50	<=500	<=50|<=500	train
1519	data_pandit/aa/1519/data.1519	16	248	<=50	<=500	<=50|<=500	train
1520	data_pandit/aa/1520/data.1520	13	47	<=50	<=500	<=50|<=500	train
1521	data_pandit/aa/1521/data.1521	8	587	<=50	501-1000	<=50|501-1000	train
1522	data_pandit/aa/1522/data.1522	8	678	<=50	501-1000	<=50|501-1000	train
1523	data_pandit/aa/1523/data.1523	33	815	<=50	501-1000	<=50|501-1000	train
1524	data_pandit/aa/1524/data.1524	17	417	<=50	<=500	<=50|<=500	train
1525	data_pandit/aa/1525/data.1525	130	361	101-200	<=500	101-200|<=500	train
1528	data_pandit/aa/1528/data.1528	8	203	<=50	<=500	<=50|<=500	train
1529	data_pandit/aa/1529/data.1529	99	485	51-100	<=500	51-100|<=500	test
1530	data_pandit/aa/1530/data.1530	19	380	<=50	<=500	<=50|<=500	train
1531	data_pandit/aa/1531/data.1531	5	377	<=50	<=500	<=50|<=500	train
1532	data_pandit/aa/1532/data.1532	28	229	<=50	<=500	<=50|<=500	train
1533	data_pandit/aa/1533/data.1533	22	156	<=50	<=500	<=50|<=500	train
1534	data_pandit/aa/1534/data.1534	23	205	<=50	<=500	<=50|<=500	train
1535	data_pandit/aa/1535/data.1535	6	216	<=50	<=500	<=50|<=500	train
1536	data_pandit/aa/1536/data.1536	10	425	<=50	<=500	<=50|<=500	train
1537	data_pandit/aa/1537/data.1537	28	148	<=50	<=500	<=50|<=500	train
1538	data_pandit/aa/1538/data.1538	15	407	<=50	<=500	<=50|<=500	val
1539	data_pandit/aa/1539/data.1539	7	200	<=50	<=500	<=50|<=500	train
1540	data_pandit/aa/1540/data.1540	7	359	<=50	<=500	<=50|<=500	train
1541	data_pandit/aa/1541/data.1541	10	95	<=50	<=500	<=50|<=500	val
1542	data_pandit/aa/1542/data.1542	61	150	51-100	<=500	51-100|<=500	val
1543	data_pandit/aa/1543/data.1543	17	172	<=50	<=500	<=50|<=500	train
1545	data_pandit/aa/1545/data.1545	21	262	<=50	<=500	<=50|<=500	val
1546	data_pandit/aa/1546/data.1546	9	112	<=50	<=500	<=50|<=500	train
1547	data_pandit/aa/1547/data.1547	12	349	<=50	<=500	<=50|<=500	train
1548	data_pandit/aa/1548/data.1548	18	61	<=50	<=500	<=50|<=500	test
1549	data_pandit/aa/1549/data.1549	38	378	<=50	<=500	<=50|<=500	test
1550	data_pandit/aa/1550/data.1550	18	215	<=50	<=500	<=50|<=500	train
1551	data_pandit/aa/1551/data.1551	5	230	<=50	<=500	<=50|<=500	train
1552	data_pandit/aa/1552/data.1552	278	750	>200	501-1000	>200|501-1000	train
1553	data_pandit/aa/1553/data.1553	32	432	<=50	<=500	<=50|<=500	val
1554	data_pandit/aa/1554/data.1554	14	92	<=50	<=500	<=50|<=500	train
1555	data_pandit/aa/1555/data.1555	10	117	<=50	<=500	<=50|<=500	test
1556	data_pandit/aa/1556/data.1556	18	144	<=50	<=500	<=50|<=500	train
1557	data_pandit/aa/1557/data.1557	12	561	<=50	501-1000	<=50|501-1000	val
1558	data_pandit/aa/1558/data.1558	30	297	<=50	<=500	<=50|<=500	train
1559	data_pandit/aa/1559/data.1559	15	170	<=50	<=500	<=50|<=500	train
1560	data_pandit/aa/1560/data.1560	15	430	<=50	<=500	<=50|<=500	val
1561	data_pandit/aa/1561/data.1561	16	200	<=50	<=500	<=50|<=500	test
1562	data_pandit/aa/1562/data.1562	5	303	<=50	<=500	<=50|<=500	val
1564	data_pandit/aa/1564/data.1564	14	91	<=50	<=500	<=50|<=500	val
1565	data_pandit/aa/1565/data.1565	24	467	<=50	<=500	<=50|<=500	train
1566	data_pandit/aa/1566/data.1566	13	279	<=50	<=500	<=50|<=500	test
1567	data_pandit/aa/1567/data.1567	15	333	<=50	<=500	<=50|<=500	train
1568	data_pandit/aa/1568/data.1568	11	601	<=50	501-1000	<=50|501-1000	val
1569	data_pandit/aa/1569/data.1569	13	120	<=50	<=500	<=50|<=500	train
1570	data_pandit/aa/1570/data.1570	80	372	51-100	<=500	51-100|<=500	train
1572	data_pandit/aa/1572/data.1572	22	120	<=50	<=500	<=50|<=500	val
1573	data_pandit/aa/1573/data.1573	8	105	<=50	<=500	<=50|<=500	train
1574	data_pandit/aa/1574/data.1574	35	517	<=50	501-1000	<=50|501-1000	test
1575	data_pandit/aa/1575/data.1575	20	130	<=50	<=500	<=50|<=500	train
1576	data_pandit/aa/1576/data.1576	72	714	51-100	501-1000	51-100|501-1000	train
1578	data_pandit/aa/1578/data.1578	5	330	<=50	<=500	<=50|<=500	val
1579	data_pandit/aa/1579/data.1579	5	97	<=50	<=500	<=50|<=500	train
1580	data_pandit/aa/1580/data.1580	7	55	<=50	<=500	<=50|<=500	train
1581	data_pandit/aa/1581/data.1581	14	72	<=50	<=500	<=50|<=500	train
1582	data_pandit/aa/1582/data.1582	4	172	<=50	<=500	<=50|<=500	train
1583	data_pandit/aa/1583/data.1583	12	180	<=50	<=500	<=50|<=500	test
1584	data_pandit/aa/1584/data.1584	14	237	<=50	<=500	<=50|<=500	train
1585	data_pandit/aa/1585/data.1585	20	95	<=50	<=500	<=50|<=500	train
1586	data_pandit/aa/1586/data.1586	13	726	<=50	501-1000	<=50|501-1000	train
1587	data_pandit/aa/1587/data.1587	16	292	<=50	<=500	<=50|<=500	train
1588	data_pandit/aa/1588/data.1588	28	130	<=50	<=500	<=50|<=500	train
1589	data_pandit/aa/1589/data.1589	15	308	<=50	<=500	<=50|<=500	test
1590	data_pandit/aa/1590/data.1590	28	154	<=50	<=500	<=50|<=500	train
1591	data_pandit/aa/1591/data.1591	12	53	<=50	<=500	<=50|<=500	test
1592	data_pandit/aa/1592/data.1592	10	227	<=50	<=500	<=50|<=500	train
1593	data_pandit/aa/1593/data.1593	21	117	<=50	<=500	<=50|<=500	val
1594	data_pandit/aa/1594/data.1594	14	123	<=50	<=500	<=50|<=500	train
1595	data_pandit/aa/1595/data.1595	23	76	<=50	<=500	<=50|<=500	train
1596	data_pandit/aa/1596/data.1596	9	491	<=50	<=500	<=50|<=500	train
1597	data_pandit/aa/1597/data.1597	18	148	<=50	<=500	<=50|<=500	train
1598	data_pandit/aa/1598/data.1598	13	408	<=50	<=500	<=50|<=500	train
1599	data_pandit/aa/1599/data.1599	14	240	<=50	<=500	<=50|<=500	val
1600	data_pandit/aa/1600/data.1600	6	565	<=50	501-1000	<=50|501-1000	test
1601	data_pandit/aa/1601/data.1601	9	170	<=50	<=500	<=50|<=500	train
1603	data_pandit/aa/1603/data.1603	7	522	<=50	501-1000	<=50|501-1000	train
1604	data_pandit/aa/1604/data.1604	74	239	51-100	<=500	51-100|<=500	test
1605	data_pandit/aa/1605/data.1605	17	184	<=50	<=500	<=50|<=500	train
1606	data_pandit/aa/1606/data.1606	10	404	<=50	<=500	<=50|<=500	train
1607	data_pandit/aa/1607/data.1607	60	472	51-100	<=500	51-100|<=500	train
1608	data_pandit/aa/1608/data.1608	8	437	<=50	<=500	<=50|<=500	test
1609	data_pandit/aa/1609/data.1609	130	261	101-200	<=500	101-200|<=500	test
1610	data_pandit/aa/1610/data.1610	4	907	<=50	501-1000	<=50|501-1000	train
1612	data_pandit/aa/1612/data.1612	13	256	<=50	<=500	<=50|<=500	train
1613	data_pandit/aa/1613/data.1613	8	480	<=50	<=500	<=50|<=500	train
1614	data_pandit/aa/1614/data.1614	9	69	<=50	<=500	<=50|<=500	train
1615	data_pandit/aa/1615/data.1615	10	111	<=50	<=500	<=50|<=500	train
1616	data_pandit/aa/1616/data.1616	8	209	<=50	<=500	<=50|<=500	test
1617	data_pandit/aa/1617/data.1617	8	101	<=50	<=500	<=50|<=500	train
1618	data_pandit/aa/1618/data.1618	48	277	<=50	<=500	<=50|<=500	val
1620	data_pandit/aa/1620/data.1620	14	174	<=50	<=500	<=50|<=500	test
1621	data_pandit/aa/1621/data.1621	39	94	<=50	<=500	<=50|<=500	train
1622	data_pandit/aa/1622/data.1622	12	285	<=50	<=500	<=50|<=500	train
1623	data_pandit/aa/1623/data.1623	8	247	<=50	<=500	<=50|<=500	train
1624	data_pandit/aa/1624/data.1624	14	353	<=50	<=500	<=50|<=500	train
1625	data_pandit/aa/1625/data.1625	4	555	<=50	501-1000	<=50|501-1000	train
1626	data_pandit/aa/1626/data.1626	13	240	<=50	<=500	<=50|<=500	train
1627	data_pandit/aa/1627/data.1627	11	36	<=50	<=500	<=50|<=500	train
1628	data_pandit/aa/1628/data.1628	14	88	<=50	<=500	<=50|<=500	train
1629	data_pandit/aa/1629/data.1629	7	203	<=50	<=500	<=50|<=500	train
1630	data_pandit/aa/1630/data.1630	14	147	<=50	<=500	<=50|<=500	train
1631	data_pandit/aa/1631/data.1631	12	211	<=50	<=500	<=50|<=500	train
1632	data_pandit/aa/1632/data.1632	9	65	<=50	<=500	<=50|<=500	train
1633	data_pandit/aa/1633/data.1633	14	86	<=50	<=500	<=50|<=500	train
1634	data_pandit/aa/1634/data.1634	34	307	<=50	<=500	<=50|<=500	train
1635	data_pandit/aa/1635/data.1635	19	214	<=50	<=500	<=50|<=500	train
1636	data_pandit/aa/1636/data.1636	13	163	<=50	<=500	<=50|<=500	train
1637	data_pandit/aa/1637/data.1637	7	377	<=50	<=500	<=50|<=500	train
1638	data_pandit/aa/1638/data.1638	14	137	<=50	<=500	<=50|<=500	train
1639	data_pandit/aa/1639/data.1639	8	345	<=50	<=500	<=50|<=500	train
1640	data_pandit/aa/1640/data.1640	56	355	51-100	<=500	51-100|<=500	train
1641	data_pandit/aa/1641/data.1641	18	569	<=50	501-1000	<=50|501-1000	train
1643	data_pandit/aa/1643/data.1643	9	59	<=50	<=500	<=50|<=500	train
1644	data_pandit/aa/1644/data.1644	18	280	<=50	<=500	<=50|<=500	train
1645	data_pandit/aa/1645/data.1645	22	213	<=50	<=500	<=50|<=500	val
1646	data_pandit/aa/1646/data.1646	76	215	51-100	<=500	51-100|<=500	test
1647	data_pandit/aa/1647/data.1647	8	153	<=50	<=500	<=50|<=500	train
1648	data_pandit/aa/1648/data.1648	13	454	<=50	<=500	<=50|<=500	test
1649	data_pandit/aa/1649/data.1649	23	190	<=50	<=500	<=50|<=500	train
1651	data_pandit/aa/1651/data.1651	7	240	<=50	<=500	<=50|<=500	train
1652	data_pandit/aa/1652/data.1652	25	224	<=50	<=500	<=50|<=500	val
1653	data_pandit/aa/1653/data.1653	19	397	<=50	<=500	<=50|<=500	train
1654	data_pandit/aa/1654/data.1654	30	266	<=50	<=500	<=50|<=500	val
1655	data_pandit/aa/1655/data.1655	18	104	<=50	<=500	<=50|<=500	val
1656	data_pandit/aa/1656/data.1656	27	145	<=50	<=500	<=50|<=500	train
1657	data_pandit/aa/1657/data.1657	119	212	101-200	<=500	101-200|<=500	test
1658	data_pandit/aa/1658/data.1658	7	318	<=50	<=500	<=50|<=500	train
1659	data_pandit/aa/1659/data.1659	19	44	<=50	<=500	<=50|<=500	train
1660	data_pandit/aa/1660/data.1660	11	26	<=50	<=500	<=50|<=500	train
1661	data_pandit/aa/1661/data.1661	23	287	<=50	<=500	<=50|<=500	train
1662	data_pandit/aa/1662/data.1662	44	205	<=50	<=500	<=50|<=500	train
1663	data_pandit/aa/1663/data.1663	63	628	51-100	501-1000	51-100|501-1000	train
1664	data_pandit/aa/1664/data.1664	18	225	<=50	<=500	<=50|<=500	train
1665	data_pandit/aa/1665/data.1665	42	202	<=50	<=500	<=50|<=500	train
1666	data_pandit/aa/1666/data.1666	115	494	101-200	<=500	101-200|<=500	train
1667	data_pandit/aa/1667/data.1667	17	235	<=50	<=500	<=50|<=500	train
1668	data_pandit/aa/1668/data.1668	14	626	<=50	501-1000	<=50|501-1000	train
1669	data_pandit/aa/1669/data.1669	65	245	51-100	<=500	51-100|<=500	train
1670	data_pandit/aa/1670/data.1670	18	167	<=50	<=500	<=50|<=500	test
1671	data_pandit/aa/1671/data.1671	4	453	<=50	<=500	<=50|<=500	train
1672	data_pandit/aa/1672/data.1672	6	258	<=50	<=500	<=50|<=500	train
1673	data_pandit/aa/1673/data.1673	6	276	<=50	<=500	<=50|<=500	train
1674	data_pandit/aa/1674/data.1674	17	147	<=50	<=500	<=50|<=500	train
1675	data_pandit/aa/1675/data.1675	6	422	<=50	<=500	<=50|<=500	train
1676	data_pandit/aa/1676/data.1676	14	669	<=50	501-1000	<=50|501-1000	train
1677	data_pandit/aa/1677/data.1677	64	82	51-100	<=500	51-100|<=500	test
1678	data_pandit/aa/1678/data.1678	16	235	<=50	<=500	<=50|<=500	train
1679	data_pandit/aa/1679/data.1679	6	175	<=50	<=500	<=50|<=500	val
1680	data_pandit/aa/1680/data.1680	5	117	<=50	<=500	<=50|<=500	train
1681	data_pandit/aa/1681/data.1681	7	88	<=50	<=500	<=50|<=500	train
1682	data_pandit/aa/1682/data.1682	5	133	<=50	<=500	<=50|<=500	val
1683	data_pandit/aa/1683/data.1683	6	40	<=50	<=500	<=50|<=500	train
1684	data_pandit/aa/1684/data.1684	9	91	<=50	<=500	<=50|<=500	train
1685	data_pandit/aa/1685/data.1685	5	77	<=50	<=500	<=50|<=500	val
1686	data_pandit/aa/1686/data.1686	41	95	<=50	<=500	<=50|<=500	train
1687	data_pandit/aa/1687/data.1687	59	59	51-100	<=500	51-100|<=500	train
1688	data_pandit/aa/1688/data.1688	54	455	51-100	<=500	51-100|<=500	val
1689	data_pandit/aa/1689/data.1689	11	204	<=50	<=500	<=50|<=500	train
1690	data_pandit/aa/1690/data.1690	13	359	<=50	<=500	<=50|<=500	train
1691	data_pandit/aa/1691/data.1691	8	215	<=50	<=500	<=50|<=500	val
1692	data_pandit/aa/1692/data.1692	8	42	<=50	<=500	<=50|<=500	train
1693	data_pandit/aa/1693/data.1693	9	227	<=50	<=500	<=50|<=500	train
1694	data_pandit/aa/1694/data.1694	70	434	51-100	<=500	51-100|<=500	test
1695	data_pandit/aa/1695/data.1695	22	329	<=50	<=500	<=50|<=500	train
1696	data_pandit/aa/1696/data.1696	16	450	<=50	<=500	<=50|<=500	train
1697	data_pandit/aa/1697/data.1697	81	197	51-100	<=500	51-100|<=500	val
1698	data_pandit/aa/1698/data.1698	16	368	<=50	<=500	<=50|<=500	train
1699	data_pandit/aa/1699/data.1699	54	164	51-100	<=500	51-100|<=500	train
1700	data_pandit/aa/1700/data.1700	10	128	<=50	<=500	<=50|<=500	train
1701	data_pandit/aa/1701/data.1701	16	157	<=50	<=500	<=50|<=500	test
1702	data_pandit/aa/1702/data.1702	27	95	<=50	<=500	<=50|<=500	val
1703	data_pandit/aa/1703/data.1703	5	285	<=50	<=500	<=50|<=500	train
1704	data_pandit/aa/1704/data.1704	14	320	<=50	<=500	<=50|<=500	val
1705	data_pandit/aa/1705/data.1705	5	452	<=50	<=500	<=50|<=500	train
1706	data_pandit/aa/1706/data.1706	21	1012	<=50	1001-5000	<=50|1001-5000	train
1708	data_pandit/aa/1708/data.1708	4	612	<=50	501-1000	<=50|501-1000	test
1709	data_pandit/aa/1709/data.1709	20	100	<=50	<=500	<=50|<=500	train
1710	data_pandit/aa/1710/data.1710	9	375	<=50	<=500	<=50|<=500	train
1711	data_pandit/aa/1711/data.1711	15	68	<=50	<=500	<=50|<=500	train
1712	data_pandit/aa/1712/data.1712	22	253	<=50	<=500	<=50|<=500	train
1713	data_pandit/aa/1713/data.1713	25	243	<=50	<=500	<=50|<=500	train
1714	data_pandit/aa/1714/data.1714	18	202	<=50	<=500	<=50|<=500	val
1720	data_pandit/aa/1720/data.1720	5	133	<=50	<=500	<=50|<=500	train
1721	data_pandit/aa/1721/data.1721	18	145	<=50	<=500	<=50|<=500	train
1722	data_pandit/aa/1722/data.1722	19	39	<=50	<=500	<=50|<=500	val
1723	data_pandit/aa/1723/data.1723	42	110	<=50	<=500	<=50|<=500	train
1724	data_pandit/aa/1724/data.1724	21	263	<=50	<=500	<=50|<=500	train
1725	data_pandit/aa/1725/data.1725	22	296	<=50	<=500	<=50|<=500	train
1726	data_pandit/aa/1726/data.1726	19	61	<=50	<=500	<=50|<=500	train
1727	data_pandit/aa/1727/data.1727	53	82	51-100	<=500	51-100|<=500	test
1728	data_pandit/aa/1728/data.1728	114	216	101-200	<=500	101-200|<=500	train
1729	data_pandit/aa/1729/data.1729	4	228	<=50	<=500	<=50|<=500	train
1732	data_pandit/aa/1732/data.1732	15	155	<=50	<=500	<=50|<=500	train
1733	data_pandit/aa/1733/data.1733	111	178	101-200	<=500	101-200|<=500	val
1735	data_pandit/aa/1735/data.1735	53	394	51-100	<=500	51-100|<=500	val
1736	data_pandit/aa/1736/data.1736	6	337	<=50	<=500	<=50|<=500	test
1737	data_pandit/aa/1737/data.1737	38	320	<=50	<=500	<=50|<=500	train
1739	data_pandit/aa/1739/data.1739	9	127	<=50	<=500	<=50|<=500	train
1740	data_pandit/aa/1740/data.1740	38	95	<=50	<=500	<=50|<=500	test
1742	data_pandit/aa/1742/data.1742	26	126	<=50	<=500	<=50|<=500	test
1745	data_pandit/aa/1745/data.1745	30	69	<=50	<=500	<=50|<=500	test
1747	data_pandit/aa/1747/data.1747	7	50	<=50	<=500	<=50|<=500	test
1748	data_pandit/aa/1748/data.1748	14	61	<=50	<=500	<=50|<=500	test
1749	data_pandit/aa/1749/data.1749	146	216	101-200	<=500	101-200|<=500	val
1751	data_pandit/aa/1751/data.1751	22	262	<=50	<=500	<=50|<=500	val
1752	data_pandit/aa/1752/data.1752	19	274	<=50	<=500	<=50|<=500	train
1753	data_pandit/aa/1753/data.1753	32	258	<=50	<=500	<=50|<=500	test
1754	data_pandit/aa/1754/data.1754	29	429	<=50	<=500	<=50|<=500	train
1755	data_pandit/aa/1755/data.1755	7	171	<=50	<=500	<=50|<=500	val
1756	data_pandit/aa/1756/data.1756	8	219	<=50	<=500	<=50|<=500	test
1757	data_pandit/aa/1757/data.1757	6	380	<=50	<=500	<=50|<=500	train
1758	data_pandit/aa/1758/data.1758	12	197	<=50	<=500	<=50|<=500	test
1759	data_pandit/aa/1759/data.1759	5	224	<=50	<=500	<=50|<=500	train
1760	data_pandit/aa/1760/data.1760	4	182	<=50	<=500	<=50|<=500	train
1761	data_pandit/aa/1761/data.1761	9	224	<=50	<=500	<=50|<=500	train
1762	data_pandit/aa/1762/data.1762	10	349	<=50	<=500	<=50|<=500	train
1763	data_pandit/aa/1763/data.1763	8	344	<=50	<=500	<=50|<=500	train
1764	data_pandit/aa/1764/data.1764	6	92	<=50	<=500	<=50|<=500	val
1765	data_pandit/aa/1765/data.1765	22	492	<=50	<=500	<=50|<=500	train
1766	data_pandit/aa/1766/data.1766	17	136	<=50	<=500	<=50|<=500	train
1767	data_pandit/aa/1767/data.1767	6	192	<=50	<=500	<=50|<=500	train
1768	data_pandit/aa/1768/data.1768	27	257	<=50	<=500	<=50|<=500	test
1769	data_pandit/aa/1769/data.1769	13	138	<=50	<=500	<=50|<=500	test
1770	data_pandit/aa/1770/data.1770	12	333	<=50	<=500	<=50|<=500	train
1771	data_pandit/aa/1771/data.1771	11	347	<=50	<=500	<=50|<=500	train
1772	data_pandit/aa/1772/data.1772	12	159	<=50	<=500	<=50|<=500	val
1773	data_pandit/aa/1773/data.1773	5	150	<=50	<=500	<=50|<=500	train
1774	data_pandit/aa/1774/data.1774	5	139	<=50	<=500	<=50|<=500	val
1775	data_pandit/aa/1775/data.1775	18	134	<=50	<=500	<=50|<=500	train
1776	data_pandit/aa/1776/data.1776	8	178	<=50	<=500	<=50|<=500	train
1777	data_pandit/aa/1777/data.1777	42	116	<=50	<=500	<=50|<=500	train
1778	data_pandit/aa/1778/data.1778	20	88	<=50	<=500	<=50|<=500	test
1779	data_pandit/aa/1779/data.1779	6	251	<=50	<=500	<=50|<=500	train
1780	data_pandit/aa/1780/data.1780	6	192	<=50	<=500	<=50|<=500	test
1781	data_pandit/aa/1781/data.1781	4	140	<=50	<=500	<=50|<=500	train
1782	data_pandit/aa/1782/data.1782	5	279	<=50	<=500	<=50|<=500	val
